step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,652.560129,0.0,0.0,0.0,0.0,0.0,3568.61376953125,17206.0,16890.529296875,116.773,0.9731083333333334,55.0,93.0,70.0,1.1,2026-04-06T13:26:27.810445
1,349.761784,0.0,0.0,0.0,0.0,0.0,3568.61376953125,17206.0,16890.529296875,116.773,0.9731083333333334,55.0,93.0,70.0,1.1,2026-04-06T13:26:28.160537
2,471.600018,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,86.474,0.7206166666666667,58.0,99.0,85.0,1.0,2026-04-06T13:26:28.636387
3,468.371916,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,86.474,0.7206166666666667,58.0,99.0,85.0,1.0,2026-04-06T13:26:29.104979
4,472.098516,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.832,0.9236,59.0,100.0,79.0,1.0,2026-04-06T13:26:29.579709
5,470.272787,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.832,0.9236,59.0,100.0,79.0,1.0,2026-04-06T13:26:30.050198
6,471.620808,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.184,0.8265333333333333,59.0,100.0,78.0,1.1,2026-04-06T13:26:30.524492
7,469.988353,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.184,0.8265333333333333,59.0,100.0,78.0,1.1,2026-04-06T13:26:30.994687
8,472.158917,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.3935,0.9116125,59.0,100.0,76.0,1.1,2026-04-06T13:26:31.474420
9,465.247025,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.3935,0.9116125,59.0,100.0,76.0,1.1,2026-04-06T13:26:31.939884
10,472.204238,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.436,0.8369666666666667,59.0,99.0,80.0,1.1,2026-04-06T13:26:32.416135
11,468.779773,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.436,0.8369666666666667,59.0,99.0,80.0,1.1,2026-04-06T13:26:32.885223
12,472.453051,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.2505,0.8270875,60.0,100.0,79.0,1.1,2026-04-06T13:26:33.360360
13,470.322338,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.2505,0.8270875,60.0,100.0,79.0,1.1,2026-04-06T13:26:33.830901
14,472.274079,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.0075,0.9250625,60.0,100.0,77.0,1.0,2026-04-06T13:26:34.306189
15,470.199506,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.0075,0.9250625,60.0,100.0,77.0,1.0,2026-04-06T13:26:34.776679
16,472.38504,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.677,0.8139750000000001,61.0,99.0,88.0,1.0,2026-04-06T13:26:35.254516
