step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,354.47606,0.0,235.215928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T17:46:14.692528
1,92.329932,0.0,36.02769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T17:46:14.785202
2,138.56365,0.0,36.006839,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,27.651666666666667,0.23043055555555558,54.0,94.0,74.0,1.1,2026-04-06T17:46:14.928047
3,134.870335,0.0,36.1174,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,27.651666666666667,0.23043055555555558,54.0,94.0,74.0,1.1,2026-04-06T17:46:15.063130
4,138.642202,0.0,36.187332,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,27.651666666666667,0.23043055555555558,54.0,94.0,74.0,1.1,2026-04-06T17:46:15.202161
5,139.14435,0.0,36.182452,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,27.651666666666667,0.23043055555555558,54.0,94.0,74.0,1.1,2026-04-06T17:46:15.341679
6,138.632021,0.0,36.225504,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.7155,0.2642958333333333,54.0,99.0,71.0,1.1,2026-04-06T17:46:15.485917
7,133.812566,0.0,36.283534,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.7155,0.2642958333333333,54.0,99.0,71.0,1.1,2026-04-06T17:46:15.619932
8,141.368919,0.0,36.342585,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.7155,0.2642958333333333,54.0,99.0,71.0,1.1,2026-04-06T17:46:15.761697
9,138.754983,0.0,36.272593,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.7155,0.2642958333333333,54.0,99.0,71.0,1.1,2026-04-06T17:46:15.900844
10,138.56392,0.0,36.286743,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.4825,0.21235416666666668,55.0,97.0,71.0,1.1,2026-04-06T17:46:16.045168
11,133.878079,0.0,36.398365,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.4825,0.21235416666666668,55.0,97.0,71.0,1.1,2026-04-06T17:46:16.179251
12,138.602151,0.0,36.457047,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.4825,0.21235416666666668,55.0,97.0,71.0,1.1,2026-04-06T17:46:16.318268
13,138.829395,0.0,36.465887,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.4825,0.21235416666666668,55.0,97.0,71.0,1.1,2026-04-06T17:46:16.457491
14,138.782363,0.0,36.414707,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.96475,0.2663729166666667,55.0,99.0,69.0,1.1,2026-04-06T17:46:16.599207
15,136.975972,0.0,36.506117,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.96475,0.2663729166666667,55.0,99.0,69.0,1.1,2026-04-06T17:46:16.736380
