step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,436.524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T16:48:55.032601
1,174.25175,0.0,0.0,0.0,0.0,0.0,3440.73876953125,10940.0,10616.72705078125,46.0435,0.38369583333333335,59.0,92.0,72.0,0.8,2026-04-06T16:48:55.209681
2,248.969338,0.0,0.0,0.0,0.0,0.0,3440.73876953125,10940.0,10616.72705078125,46.0435,0.38369583333333335,59.0,92.0,72.0,0.8,2026-04-06T16:48:55.458881
3,250.75935,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.688,0.4474,59.0,100.0,73.0,0.9,2026-04-06T16:48:55.712348
4,248.700405,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.688,0.4474,59.0,100.0,73.0,0.9,2026-04-06T16:48:55.961265
5,251.263939,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.158,0.44298333333333334,60.0,99.0,77.0,0.9,2026-04-06T16:48:56.215216
6,249.123441,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.158,0.44298333333333334,60.0,99.0,77.0,0.9,2026-04-06T16:48:56.464552
7,251.826719,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.3815,0.4365125,60.0,100.0,72.0,0.7,2026-04-06T16:48:56.724305
8,243.960163,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.3815,0.4365125,60.0,100.0,72.0,0.7,2026-04-06T16:48:56.968514
9,251.494313,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.2385,0.4519875,60.0,99.0,77.0,0.9,2026-04-06T16:48:57.224204
10,247.618116,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.2385,0.4519875,60.0,99.0,77.0,0.9,2026-04-06T16:48:57.472113
11,251.090115,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.045,0.450375,60.0,100.0,70.0,0.8,2026-04-06T16:48:57.726599
12,248.374468,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.045,0.450375,60.0,100.0,70.0,0.8,2026-04-06T16:48:57.975186
13,251.186368,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.7045,0.4475375,60.0,99.0,77.0,0.9,2026-04-06T16:48:58.229016
14,249.087041,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.7045,0.4475375,60.0,99.0,77.0,0.9,2026-04-06T16:48:58.478323
15,251.851178,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.4315,0.4452625,60.0,100.0,69.0,0.9,2026-04-06T16:48:58.732826
16,248.785486,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.4315,0.4452625,60.0,100.0,69.0,0.9,2026-04-06T16:48:58.981836
17,251.514014,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,64.104,0.5342,61.0,99.0,77.0,0.8,2026-04-06T16:48:59.235853
18,249.206644,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,64.104,0.5342,61.0,99.0,77.0,0.8,2026-04-06T16:48:59.485280
19,251.483633,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.661,0.4555083333333333,61.0,99.0,77.0,0.9,2026-04-06T16:48:59.744026
20,244.999802,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.661,0.4555083333333333,61.0,99.0,77.0,0.9,2026-04-06T16:48:59.989245
21,251.010195,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.251,0.45209166666666667,60.0,99.0,77.0,0.8,2026-04-06T16:49:00.243876
22,248.384879,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.251,0.45209166666666667,60.0,99.0,77.0,0.8,2026-04-06T16:49:00.492468
23,250.597887,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.5365,0.45447083333333327,61.0,99.0,77.0,0.9,2026-04-06T16:49:00.746484
24,248.835347,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.5365,0.45447083333333327,61.0,99.0,77.0,0.9,2026-04-06T16:49:00.995527
25,251.051655,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.8935,0.44077916666666667,61.0,99.0,76.0,0.9,2026-04-06T16:49:01.249261
26,249.318595,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.8935,0.44077916666666667,61.0,99.0,76.0,0.9,2026-04-06T16:49:01.498807
27,252.037852,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.5915,0.44659583333333336,61.0,99.0,77.0,0.8,2026-04-06T16:49:01.753571
28,248.547172,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.5915,0.44659583333333336,61.0,99.0,77.0,0.8,2026-04-06T16:49:02.002324
29,252.188355,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.871,0.4405916666666667,61.0,99.0,76.0,0.9,2026-04-06T16:49:02.262688
30,243.873171,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.871,0.4405916666666667,61.0,99.0,76.0,0.9,2026-04-06T16:49:02.506778
31,251.502943,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.2235,0.4518625,61.0,99.0,77.0,0.8,2026-04-06T16:49:02.762260
32,248.638933,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.2235,0.4518625,61.0,99.0,77.0,0.8,2026-04-06T16:49:03.011108
33,251.573053,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.2835,0.45236249999999995,62.0,99.0,75.0,0.9,2026-04-06T16:49:03.265342
34,249.777783,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.2835,0.45236249999999995,62.0,99.0,75.0,0.9,2026-04-06T16:49:03.515356
35,251.817069,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.35,0.44458333333333333,62.0,99.0,77.0,0.8,2026-04-06T16:49:03.769850
36,249.283294,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.35,0.44458333333333333,62.0,99.0,77.0,0.8,2026-04-06T16:49:04.019339
37,251.534404,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.1845,0.4432041666666667,61.0,99.0,75.0,0.8,2026-04-06T16:49:04.273538
38,248.741985,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.1845,0.4432041666666667,61.0,99.0,75.0,0.8,2026-04-06T16:49:04.522488
39,251.817908,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.0665,0.4422208333333333,61.0,99.0,77.0,0.9,2026-04-06T16:49:04.782099
40,244.073144,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.0665,0.4422208333333333,61.0,99.0,77.0,0.9,2026-04-06T16:49:05.026389
41,251.345591,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.3205,0.45267083333333336,62.0,99.0,74.0,0.7,2026-04-06T16:49:05.281772
42,248.534092,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,54.3205,0.45267083333333336,62.0,99.0,74.0,0.7,2026-04-06T16:49:05.530516
43,250.937542,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,55.584,0.4632,62.0,99.0,77.0,0.9,2026-04-06T16:49:05.784475
44,249.516548,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,55.584,0.4632,62.0,99.0,77.0,0.9,2026-04-06T16:49:06.034203
45,251.186357,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.429,0.43690833333333334,62.0,99.0,74.0,0.8,2026-04-06T16:49:06.288074
46,249.436267,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.429,0.43690833333333334,62.0,99.0,74.0,0.8,2026-04-06T16:49:06.537730
47,251.605485,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.559,0.44632499999999997,62.0,99.0,76.0,0.8,2026-04-06T16:49:06.792232
48,248.811296,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,53.559,0.44632499999999997,62.0,99.0,76.0,0.8,2026-04-06T16:49:07.041262
49,251.95196,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,52.231,0.43525833333333336,62.0,99.0,75.0,0.9,2026-04-06T16:49:07.301162
50,9345.93946,0.0,0.0,0.0,0.0,9012.120576,3437.98876953125,10940.0,10616.72705078125,595.832,4.9652666666666665,52.0,0.0,0.0,0.4,2026-04-06T16:49:16.650198
51,162.979434,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,595.832,4.9652666666666665,52.0,0.0,0.0,0.4,2026-04-06T16:49:16.813883
52,250.379793,0.0,0.0,0.0,0.0,0.0,3437.98876953125,10940.0,10616.72705078125,595.832,4.9652666666666665,52.0,0.0,0.0,0.4,2026-04-06T16:49:17.064788
