step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,648.02742,0.0,327.399733,0.0,0.0,0.0,3568.61376953125,17206.0,16890.529296875,116.235,0.9686250000000001,55.0,93.0,69.0,0.6,2026-04-06T14:44:22.380190
1,347.568931,0.0,165.607732,0.0,0.0,0.0,3568.61376953125,17206.0,16890.529296875,116.235,0.9686250000000001,55.0,93.0,69.0,0.6,2026-04-06T14:44:22.728161
2,472.510551,0.0,165.505711,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,87.288,0.7273999999999999,59.0,99.0,86.0,0.6,2026-04-06T14:44:23.203256
3,470.913252,0.0,165.783445,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,87.288,0.7273999999999999,59.0,99.0,86.0,0.6,2026-04-06T14:44:23.674398
4,472.915228,0.0,165.834796,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.8465,0.9153875,60.0,99.0,79.0,0.5,2026-04-06T14:44:24.150039
5,471.827128,0.0,165.874097,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.8465,0.9153875,60.0,99.0,79.0,0.5,2026-04-06T14:44:24.622094
6,472.968299,0.0,165.911758,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.2845,0.8190375,60.0,99.0,78.0,0.5,2026-04-06T14:44:25.099321
7,470.469143,0.0,166.092811,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.2845,0.8190375,60.0,99.0,78.0,0.5,2026-04-06T14:44:25.570026
8,473.104972,0.0,165.978269,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.453,0.9204416666666667,60.0,99.0,76.0,0.5,2026-04-06T14:44:26.045965
9,471.038754,0.0,165.908378,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.453,0.9204416666666667,60.0,99.0,76.0,0.5,2026-04-06T14:44:26.517245
10,473.416608,0.0,166.080961,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.8005,0.8233374999999999,61.0,99.0,82.0,0.5,2026-04-06T14:44:26.998737
11,465.756145,0.0,165.933479,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.8005,0.8233374999999999,61.0,99.0,82.0,0.5,2026-04-06T14:44:27.464815
12,473.464179,0.0,166.03548,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.1845,0.9265375,61.0,99.0,79.0,0.5,2026-04-06T14:44:27.941150
13,471.368921,0.0,166.158702,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.1845,0.9265375,61.0,99.0,79.0,0.5,2026-04-06T14:44:28.412749
14,473.355297,0.0,166.103591,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.5445,0.8295375,61.0,99.0,78.0,0.5,2026-04-06T14:44:28.888900
15,471.422411,0.0,165.853428,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.5445,0.8295375,61.0,99.0,78.0,0.5,2026-04-06T14:44:29.360543
16,474.427367,0.0,166.238244,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.6145,0.9134541666666668,61.0,99.0,75.0,0.5,2026-04-06T14:44:29.838690
17,470.664517,0.0,166.306515,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.6145,0.9134541666666668,61.0,99.0,75.0,0.5,2026-04-06T14:44:30.309661
18,473.568602,0.0,166.112801,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.533,0.8294416666666667,61.0,99.0,81.0,0.5,2026-04-06T14:44:30.786104
19,471.838679,0.0,166.117952,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.533,0.8294416666666667,61.0,99.0,81.0,0.5,2026-04-06T14:44:31.258166
20,473.912557,0.0,166.369906,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.583,0.9131916666666666,62.0,99.0,78.0,0.5,2026-04-06T14:44:31.737050
21,469.855632,0.0,166.219423,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.583,0.9131916666666666,62.0,99.0,78.0,0.5,2026-04-06T14:44:32.207123
22,473.887877,0.0,166.04157,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.469,0.8289083333333332,62.0,99.0,77.0,0.6,2026-04-06T14:44:32.683812
23,471.94976,0.0,166.224315,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.469,0.8289083333333332,62.0,99.0,77.0,0.6,2026-04-06T14:44:33.155988
24,473.585301,0.0,166.196033,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.4375,0.9119791666666667,62.0,99.0,75.0,0.5,2026-04-06T14:44:33.637312
25,467.580008,0.0,166.396637,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.4375,0.9119791666666667,62.0,99.0,75.0,0.5,2026-04-06T14:44:34.105141
26,474.060921,0.0,166.264755,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.116,0.8259666666666666,62.0,99.0,80.0,0.5,2026-04-06T14:44:34.582082
27,471.824018,0.0,166.238795,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.116,0.8259666666666666,62.0,99.0,80.0,0.5,2026-04-06T14:44:35.054144
28,473.649233,0.0,166.379076,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.7135,0.9142791666666666,63.0,99.0,78.0,0.5,2026-04-06T14:44:35.536191
29,466.417047,0.0,166.221833,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.7135,0.9142791666666666,63.0,99.0,78.0,0.5,2026-04-06T14:44:36.002837
30,473.885108,0.0,166.110791,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.8665,0.8322208333333333,63.0,99.0,77.0,0.5,2026-04-06T14:44:36.479515
31,472.029872,0.0,166.355037,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.8665,0.8322208333333333,63.0,99.0,77.0,0.5,2026-04-06T14:44:36.951769
32,474.684562,0.0,166.698583,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.8715,0.9155958333333333,63.0,99.0,88.0,0.5,2026-04-06T14:44:37.429629
33,471.593574,0.0,166.382046,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.8715,0.9155958333333333,63.0,99.0,88.0,0.5,2026-04-06T14:44:37.901481
34,473.158004,0.0,165.734434,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.457,0.8371416666666667,63.0,99.0,80.0,0.5,2026-04-06T14:44:38.377926
35,470.582995,0.0,165.862707,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.457,0.8371416666666667,63.0,99.0,80.0,0.5,2026-04-06T14:44:38.848734
36,473.812745,0.0,165.970189,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.847,0.8237249999999999,63.0,99.0,79.0,0.5,2026-04-06T14:44:39.325777
37,470.641216,0.0,165.598392,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.847,0.8237249999999999,63.0,99.0,79.0,0.5,2026-04-06T14:44:39.796710
38,473.079743,0.0,165.786756,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.6505,0.9220875,63.0,99.0,77.0,0.5,2026-04-06T14:44:40.274630
39,469.302841,0.0,165.898287,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.6505,0.9220875,63.0,99.0,77.0,0.5,2026-04-06T14:44:40.744163
