step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,362.044359,0.0,0.0,84.595779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T18:27:52.948430
1,119.932878,0.0,0.0,66.550964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T18:27:53.068710
2,140.227432,0.0,0.0,66.407041,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,33.858333333333334,0.28215277777777775,57.0,90.0,75.0,1.1,2026-04-06T18:27:53.217764
3,132.381044,0.0,0.0,66.4003,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,33.858333333333334,0.28215277777777775,57.0,90.0,75.0,1.1,2026-04-06T18:27:53.350364
4,140.597277,0.0,0.0,66.428061,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,33.858333333333334,0.28215277777777775,57.0,90.0,75.0,1.1,2026-04-06T18:27:53.491375
5,140.783332,0.0,0.0,66.577484,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,33.858333333333334,0.28215277777777775,57.0,90.0,75.0,1.1,2026-04-06T18:27:53.632564
6,140.855583,0.0,0.0,66.494713,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,26.17325,0.21811041666666667,58.0,98.0,76.0,1.1,2026-04-06T18:27:53.776988
7,138.172886,0.0,0.0,66.4029,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,26.17325,0.21811041666666667,58.0,98.0,76.0,1.1,2026-04-06T18:27:53.915375
8,140.355833,0.0,0.0,65.985563,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,26.17325,0.21811041666666667,58.0,98.0,76.0,1.1,2026-04-06T18:27:54.056188
9,140.534907,0.0,0.0,66.046105,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,26.17325,0.21811041666666667,58.0,98.0,76.0,1.1,2026-04-06T18:27:54.197130
10,140.979454,0.0,0.0,66.590324,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,32.24375,0.26869791666666665,58.0,98.0,70.0,1.1,2026-04-06T18:27:54.340826
11,138.479391,0.0,0.0,66.189768,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,32.24375,0.26869791666666665,58.0,98.0,70.0,1.1,2026-04-06T18:27:54.479522
12,140.318963,0.0,0.0,66.152796,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,32.24375,0.26869791666666665,58.0,98.0,70.0,1.1,2026-04-06T18:27:54.620286
13,140.302992,0.0,0.0,66.167437,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,32.24375,0.26869791666666665,58.0,98.0,70.0,1.1,2026-04-06T18:27:54.760990
14,140.682459,0.0,0.0,66.034415,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,24.999,0.20832499999999998,58.0,98.0,72.0,1.1,2026-04-06T18:27:54.909478
15,132.845963,0.0,0.0,66.072455,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,24.999,0.20832499999999998,58.0,98.0,72.0,1.1,2026-04-06T18:27:55.042599
16,140.336863,0.0,0.0,66.576663,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,24.999,0.20832499999999998,58.0,98.0,72.0,1.1,2026-04-06T18:27:55.183367
