step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,363.17857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T18:17:33.184852
1,90.264164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T18:17:33.275510
2,138.660132,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,29.787666666666667,0.24823055555555557,50.0,86.0,66.0,1.6,2026-04-06T18:17:33.416847
3,135.621339,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,29.787666666666667,0.24823055555555557,50.0,86.0,66.0,1.6,2026-04-06T18:17:33.552687
4,138.110772,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,29.787666666666667,0.24823055555555557,50.0,86.0,66.0,1.6,2026-04-06T18:17:33.691233
5,137.815327,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,29.787666666666667,0.24823055555555557,50.0,86.0,66.0,1.6,2026-04-06T18:17:33.829475
6,137.840008,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.30825,0.21090208333333335,51.0,99.0,81.0,1.6,2026-04-06T18:17:33.970179
7,136.117418,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.30825,0.21090208333333335,51.0,99.0,81.0,1.6,2026-04-06T18:17:34.106507
8,137.550203,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.30825,0.21090208333333335,51.0,99.0,81.0,1.6,2026-04-06T18:17:34.244535
9,138.129933,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.30825,0.21090208333333335,51.0,99.0,81.0,1.6,2026-04-06T18:17:34.383117
10,138.022571,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,31.99125,0.26659375,52.0,99.0,73.0,1.6,2026-04-06T18:17:34.527635
11,132.510925,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,31.99125,0.26659375,52.0,99.0,73.0,1.6,2026-04-06T18:17:34.660372
12,138.719033,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,31.99125,0.26659375,52.0,99.0,73.0,1.6,2026-04-06T18:17:34.799567
13,138.747364,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,31.99125,0.26659375,52.0,99.0,73.0,1.6,2026-04-06T18:17:34.938767
14,138.601622,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.57975,0.21316458333333335,51.0,99.0,77.0,1.6,2026-04-06T18:17:35.080222
15,136.540855,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.57975,0.21316458333333335,51.0,99.0,77.0,1.6,2026-04-06T18:17:35.216978
16,138.339017,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.57975,0.21316458333333335,51.0,99.0,77.0,1.6,2026-04-06T18:17:35.355813
17,140.80077,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.57975,0.21316458333333335,51.0,99.0,77.0,1.6,2026-04-06T18:17:35.497074
18,138.52207,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,30.9995,0.25832916666666667,52.0,98.0,70.0,1.6,2026-04-06T18:17:35.638361
19,136.466854,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,30.9995,0.25832916666666667,52.0,98.0,70.0,1.6,2026-04-06T18:17:35.775045
20,138.420938,0.0,0.0,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,30.9995,0.25832916666666667,52.0,98.0,70.0,1.6,2026-04-06T18:17:35.913956
