step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,377.850414,0.0,0.0,0.0,58.632198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T17:20:10.330899
1,140.42916,0.0,0.0,0.0,37.673255,0.0,3500.61376953125,6950.0,6580.95361328125,38.214,0.31845,51.0,74.0,58.0,1.1,2026-04-06T17:20:10.474139
2,140.675433,0.0,0.0,0.0,37.651064,0.0,3500.61376953125,6950.0,6580.95361328125,38.214,0.31845,51.0,74.0,58.0,1.1,2026-04-06T17:20:10.615068
3,141.057111,0.0,0.0,0.0,37.930499,0.0,3500.61376953125,6950.0,6580.95361328125,38.214,0.31845,51.0,74.0,58.0,1.1,2026-04-06T17:20:10.756467
4,140.864587,0.0,0.0,0.0,37.615033,0.0,3500.61376953125,6950.0,6580.95361328125,38.214,0.31845,51.0,74.0,58.0,1.1,2026-04-06T17:20:10.897828
5,140.917009,0.0,0.0,0.0,37.579253,0.0,3508.73876953125,6950.0,6580.95361328125,26.05475,0.21712291666666664,51.0,98.0,71.0,1.0,2026-04-06T17:20:11.041834
6,140.282556,0.0,0.0,0.0,37.813006,0.0,3508.73876953125,6950.0,6580.95361328125,26.05475,0.21712291666666664,51.0,98.0,71.0,1.0,2026-04-06T17:20:11.182366
7,140.330938,0.0,0.0,0.0,37.676314,0.0,3508.73876953125,6950.0,6580.95361328125,26.05475,0.21712291666666664,51.0,98.0,71.0,1.0,2026-04-06T17:20:11.323148
8,140.271546,0.0,0.0,0.0,37.567913,0.0,3508.73876953125,6950.0,6580.95361328125,26.05475,0.21712291666666664,51.0,98.0,71.0,1.0,2026-04-06T17:20:11.463930
9,141.201323,0.0,0.0,0.0,38.024251,0.0,3508.73876953125,6950.0,6580.95361328125,30.9215,0.2576791666666667,52.0,98.0,69.0,1.0,2026-04-06T17:20:11.608950
10,140.186805,0.0,0.0,0.0,37.561303,0.0,3508.73876953125,6950.0,6580.95361328125,30.9215,0.2576791666666667,52.0,98.0,69.0,1.0,2026-04-06T17:20:11.749392
11,140.536121,0.0,0.0,0.0,37.748046,0.0,3508.73876953125,6950.0,6580.95361328125,30.9215,0.2576791666666667,52.0,98.0,69.0,1.0,2026-04-06T17:20:11.890430
12,140.49558,0.0,0.0,0.0,37.776666,0.0,3508.73876953125,6950.0,6580.95361328125,30.9215,0.2576791666666667,52.0,98.0,69.0,1.0,2026-04-06T17:20:12.031431
13,140.407849,0.0,0.0,0.0,37.622303,0.0,3508.73876953125,6950.0,6580.95361328125,30.852,0.2571,52.0,98.0,75.0,1.0,2026-04-06T17:20:12.174573
14,140.994609,0.0,0.0,0.0,37.827548,0.0,3508.73876953125,6950.0,6580.95361328125,30.852,0.2571,52.0,98.0,75.0,1.0,2026-04-06T17:20:12.315815
