step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,658.113268,0.0,0.0,283.034171,0.0,0.0,3568.61376953125,17206.0,16890.529296875,102.329,0.8527416666666666,52.0,97.0,74.0,1.2,2026-04-06T14:49:33.704945
1,449.111304,0.0,0.0,269.892935,0.0,0.0,3568.61376953125,17206.0,16890.529296875,102.329,0.8527416666666666,52.0,97.0,74.0,1.2,2026-04-06T14:49:34.154387
2,473.736614,0.0,0.0,269.807154,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,96.823,0.8068583333333332,55.0,99.0,75.0,1.1,2026-04-06T14:49:34.630807
3,471.230687,0.0,0.0,269.975827,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,96.823,0.8068583333333332,55.0,99.0,75.0,1.1,2026-04-06T14:49:35.102258
4,473.209035,0.0,0.0,269.668772,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.6105,0.9217541666666667,55.0,100.0,78.0,1.1,2026-04-06T14:49:35.578652
5,471.558533,0.0,0.0,270.252292,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.6105,0.9217541666666667,55.0,100.0,78.0,1.1,2026-04-06T14:49:36.050454
6,472.897658,0.0,0.0,269.446997,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.349,0.8112416666666667,56.0,99.0,79.0,1.1,2026-04-06T14:49:36.526402
7,471.293428,0.0,0.0,269.927076,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.349,0.8112416666666667,56.0,99.0,79.0,1.1,2026-04-06T14:49:36.997937
8,473.545311,0.0,0.0,269.974688,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.9055,0.9242125,56.0,99.0,77.0,1.1,2026-04-06T14:49:37.474404
9,471.596104,0.0,0.0,270.15207,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.9055,0.9242125,56.0,99.0,77.0,1.1,2026-04-06T14:49:37.946224
10,473.585271,0.0,0.0,270.070879,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.3395,0.8111625,56.0,99.0,74.0,1.1,2026-04-06T14:49:38.423480
11,470.924862,0.0,0.0,269.758483,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.3395,0.8111625,56.0,99.0,74.0,1.1,2026-04-06T14:49:38.894684
12,472.765567,0.0,0.0,269.765113,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.091,0.9257583333333333,56.0,100.0,78.0,1.1,2026-04-06T14:49:39.370081
13,472.136734,0.0,0.0,270.156841,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.091,0.9257583333333333,56.0,100.0,78.0,1.1,2026-04-06T14:49:39.842444
14,473.349266,0.0,0.0,269.790623,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.819,0.8151583333333334,56.0,99.0,79.0,1.1,2026-04-06T14:49:40.322836
15,467.65121,0.0,0.0,270.11423,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.819,0.8151583333333334,56.0,99.0,79.0,1.1,2026-04-06T14:49:40.790719
16,474.188683,0.0,0.0,270.60665,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.3475,0.9278958333333333,57.0,99.0,77.0,1.1,2026-04-06T14:49:41.267652
17,471.95747,0.0,0.0,270.255043,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.3475,0.9278958333333333,57.0,99.0,77.0,1.1,2026-04-06T14:49:41.739850
18,472.889688,0.0,0.0,269.232383,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.3535,0.8196125,57.0,99.0,76.0,1.1,2026-04-06T14:49:42.215993
19,471.286178,0.0,0.0,270.18504,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.3535,0.8196125,57.0,99.0,76.0,1.1,2026-04-06T14:49:42.687512
20,473.718185,0.0,0.0,270.219521,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.921,0.9160083333333333,57.0,100.0,77.0,1.1,2026-04-06T14:49:43.164512
21,471.257818,0.0,0.0,269.966687,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.921,0.9160083333333333,57.0,100.0,77.0,1.1,2026-04-06T14:49:43.636009
22,473.745574,0.0,0.0,270.13104,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.4325,0.8202708333333334,57.0,99.0,79.0,1.1,2026-04-06T14:49:44.112624
23,471.782077,0.0,0.0,270.310084,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.4325,0.8202708333333334,57.0,99.0,79.0,1.1,2026-04-06T14:49:44.584639
24,474.186923,0.0,0.0,270.376204,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.681,0.9140083333333333,57.0,99.0,77.0,1.1,2026-04-06T14:49:45.062919
25,470.446253,0.0,0.0,269.776155,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.681,0.9140083333333333,57.0,99.0,77.0,1.1,2026-04-06T14:49:45.533597
26,473.784834,0.0,0.0,270.062509,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.9505,0.8245875000000001,57.0,100.0,76.0,1.1,2026-04-06T14:49:46.010278
27,471.938821,0.0,0.0,270.491147,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.9505,0.8245875000000001,57.0,100.0,76.0,1.1,2026-04-06T14:49:46.482450
28,473.977609,0.0,0.0,270.322534,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.024,0.9168666666666667,57.0,100.0,77.0,1.1,2026-04-06T14:49:46.960714
29,471.007212,0.0,0.0,270.06583,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.024,0.9168666666666667,57.0,100.0,77.0,1.1,2026-04-06T14:49:47.431961
30,473.773945,0.0,0.0,270.185831,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.1265,0.8260541666666665,57.0,99.0,78.0,1.1,2026-04-06T14:49:47.908646
31,471.807318,0.0,0.0,270.256202,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.1265,0.8260541666666665,57.0,99.0,78.0,1.1,2026-04-06T14:49:48.380676
32,473.727114,0.0,0.0,269.969337,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.387,0.9198916666666667,57.0,99.0,77.0,1.1,2026-04-06T14:49:48.860141
33,469.172739,0.0,0.0,270.430317,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.387,0.9198916666666667,57.0,99.0,77.0,1.1,2026-04-06T14:49:49.329555
34,474.261924,0.0,0.0,270.14161,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.379,0.8281583333333334,58.0,100.0,76.0,1.1,2026-04-06T14:49:49.806536
35,472.000539,0.0,0.0,270.340076,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.379,0.8281583333333334,58.0,100.0,76.0,1.1,2026-04-06T14:49:50.278761
36,473.8898,0.0,0.0,269.990235,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.3415,0.9195125,57.0,100.0,77.0,1.1,2026-04-06T14:49:50.759841
37,467.772053,0.0,0.0,270.25562,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.3415,0.9195125,57.0,100.0,77.0,1.1,2026-04-06T14:49:51.227847
38,474.390739,0.0,0.0,270.619626,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.4455,0.8287125,58.0,99.0,79.0,1.1,2026-04-06T14:49:51.704987
39,471.936587,0.0,0.0,270.317922,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.4455,0.8287125,58.0,99.0,79.0,1.1,2026-04-06T14:49:52.177152
40,473.555914,0.0,0.0,269.880644,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.5285,0.9210708333333333,57.0,99.0,77.0,1.1,2026-04-06T14:49:52.659132
41,466.491441,0.0,0.0,270.20529,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.5285,0.9210708333333333,57.0,99.0,77.0,1.1,2026-04-06T14:49:53.125873
42,474.093413,0.0,0.0,270.574627,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.7125,0.8309375,58.0,100.0,75.0,1.1,2026-04-06T14:49:53.602758
