step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,366.692694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T18:38:13.744783
1,93.63126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T18:38:13.838762
2,139.733289,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.744,0.21453333333333333,53.0,93.0,75.0,0.8,2026-04-06T18:38:13.986632
3,131.370392,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.744,0.21453333333333333,53.0,93.0,75.0,0.8,2026-04-06T18:38:14.118233
4,139.158828,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.744,0.21453333333333333,53.0,93.0,75.0,0.8,2026-04-06T18:38:14.257836
5,138.69412,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.744,0.21453333333333333,53.0,93.0,75.0,0.8,2026-04-06T18:38:14.396963
6,139.010906,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.68525,0.26404375,53.0,99.0,72.0,0.8,2026-04-06T18:38:14.538680
7,136.704585,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.68525,0.26404375,53.0,99.0,72.0,0.8,2026-04-06T18:38:14.675597
8,138.648739,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.68525,0.26404375,53.0,99.0,72.0,0.8,2026-04-06T18:38:14.814719
9,138.884993,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.68525,0.26404375,53.0,99.0,72.0,0.8,2026-04-06T18:38:14.954045
10,138.333325,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,24.73775,0.20614791666666665,54.0,99.0,76.0,0.7,2026-04-06T18:38:15.095100
11,136.263057,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,24.73775,0.20614791666666665,54.0,99.0,76.0,0.7,2026-04-06T18:38:15.231569
12,138.096749,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,24.73775,0.20614791666666665,54.0,99.0,76.0,0.7,2026-04-06T18:38:15.370163
13,138.289872,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,24.73775,0.20614791666666665,54.0,99.0,76.0,0.7,2026-04-06T18:38:15.508911
14,138.859923,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.48875,0.26240625,54.0,99.0,70.0,0.8,2026-04-06T18:38:15.650514
15,136.188315,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.48875,0.26240625,54.0,99.0,70.0,0.8,2026-04-06T18:38:15.786917
16,137.961217,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.48875,0.26240625,54.0,99.0,70.0,0.8,2026-04-06T18:38:15.925362
17,140.32086,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.48875,0.26240625,54.0,99.0,70.0,0.8,2026-04-06T18:38:16.066171
18,137.831015,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.6,0.21333333333333335,55.0,98.0,77.0,0.8,2026-04-06T18:38:16.207831
19,135.509494,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.6,0.21333333333333335,55.0,98.0,77.0,0.8,2026-04-06T18:38:16.343548
20,138.258113,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.6,0.21333333333333335,55.0,98.0,77.0,0.8,2026-04-06T18:38:16.482322
21,138.414455,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.6,0.21333333333333335,55.0,98.0,77.0,0.8,2026-04-06T18:38:16.621196
22,138.389244,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.53125,0.26276041666666666,55.0,99.0,79.0,0.7,2026-04-06T18:38:16.765795
23,133.227294,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.53125,0.26276041666666666,55.0,99.0,79.0,0.7,2026-04-06T18:38:16.899233
24,138.517648,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.53125,0.26276041666666666,55.0,99.0,79.0,0.7,2026-04-06T18:38:17.038098
25,139.046316,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.53125,0.26276041666666666,55.0,99.0,79.0,0.7,2026-04-06T18:38:17.177608
26,139.535874,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.36925,0.26141041666666665,55.0,99.0,70.0,0.7,2026-04-06T18:38:17.326207
27,130.623528,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.36925,0.26141041666666665,55.0,99.0,70.0,0.7,2026-04-06T18:38:17.457145
28,138.947265,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.36925,0.26141041666666665,55.0,99.0,70.0,0.7,2026-04-06T18:38:17.596605
29,138.839073,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,31.36925,0.26141041666666665,55.0,99.0,70.0,0.7,2026-04-06T18:38:17.735918
30,138.753571,0.0,0.0,0.0,0.0,0.0,3512.73876953125,6958.0,6580.95361328125,25.28775,0.21073124999999998,55.0,99.0,72.0,0.8,2026-04-06T18:38:17.877451
