step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,359.593369,0.0,234.423657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T17:09:48.649602
1,92.179719,0.0,36.156897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-06T17:09:48.742116
2,138.566634,0.0,35.898003,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,28.648,0.23873333333333333,53.0,87.0,64.0,1.1,2026-04-06T17:09:48.883345
3,136.697762,0.0,35.889983,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,28.648,0.23873333333333333,53.0,87.0,64.0,1.1,2026-04-06T17:09:49.020250
4,138.554825,0.0,35.934063,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,28.648,0.23873333333333333,53.0,87.0,64.0,1.1,2026-04-06T17:09:49.159193
5,138.646136,0.0,35.973384,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,28.648,0.23873333333333333,53.0,87.0,64.0,1.1,2026-04-06T17:09:49.298220
6,138.490433,0.0,36.050915,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.9425,0.2161875,54.0,99.0,78.0,1.0,2026-04-06T17:09:49.440410
7,135.362768,0.0,36.127437,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.9425,0.2161875,54.0,99.0,78.0,1.0,2026-04-06T17:09:49.575976
8,138.638745,0.0,36.206638,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.9425,0.2161875,54.0,99.0,78.0,1.0,2026-04-06T17:09:49.715018
9,138.878759,0.0,36.240089,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,25.9425,0.2161875,54.0,99.0,78.0,1.0,2026-04-06T17:09:49.854282
10,139.290346,0.0,36.34693,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,31.53375,0.26278125,55.0,98.0,78.0,1.1,2026-04-06T17:09:49.998449
11,134.514724,0.0,36.293029,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,31.53375,0.26278125,55.0,98.0,78.0,1.1,2026-04-06T17:09:50.133177
12,138.967941,0.0,36.386221,0.0,0.0,0.0,3508.73876953125,6950.0,6580.95361328125,31.53375,0.26278125,55.0,98.0,78.0,1.1,2026-04-06T17:09:50.272561
