step_num,step_time_ms,data_transfer_time_ms,forward_time_ms,backward_time_ms,optimizer_time_ms,checkpoint_time_ms,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_peak_mb,energy_step_j,co2_step_mg,gpu_temperature_c,gpu_utilization,gpu_memory_utilization,cpu_utilization,timestamp
0,649.905641,0.0,0.0,0.0,0.0,0.0,3568.61376953125,17206.0,16890.529296875,94.919,0.7909916666666665,52.0,97.0,75.0,1.1,2026-04-06T13:47:11.284006
1,349.371607,0.0,0.0,0.0,0.0,0.0,3568.61376953125,17206.0,16890.529296875,94.919,0.7909916666666665,52.0,97.0,75.0,1.1,2026-04-06T13:47:11.633710
2,470.231436,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.859,0.8154916666666666,56.0,100.0,77.0,1.1,2026-04-06T13:47:12.106877
3,468.914095,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.859,0.8154916666666666,56.0,100.0,77.0,1.1,2026-04-06T13:47:12.576005
4,471.107901,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.7015,0.8141791666666667,57.0,99.0,85.0,1.1,2026-04-06T13:47:13.052430
5,466.466615,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.7015,0.8141791666666667,57.0,99.0,85.0,1.1,2026-04-06T13:47:13.519119
6,471.0542,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.0225,0.9251874999999999,56.0,100.0,79.0,1.0,2026-04-06T13:47:13.993817
7,468.191983,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.0225,0.9251874999999999,56.0,100.0,79.0,1.0,2026-04-06T13:47:14.462225
8,471.08857,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.9375,0.8244791666666667,57.0,100.0,77.0,1.1,2026-04-06T13:47:14.936026
9,469.21152,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.9375,0.8244791666666667,57.0,100.0,77.0,1.1,2026-04-06T13:47:15.405461
10,471.208002,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.5715,0.8214291666666667,57.0,99.0,89.0,1.0,2026-04-06T13:47:15.879432
11,469.321621,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.5715,0.8214291666666667,57.0,99.0,89.0,1.0,2026-04-06T13:47:16.349060
12,471.370305,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.374,0.9197833333333333,57.0,100.0,79.0,1.0,2026-04-06T13:47:16.823100
13,470.147334,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.374,0.9197833333333333,57.0,100.0,79.0,1.0,2026-04-06T13:47:17.293471
14,471.503827,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.325,0.8110416666666667,57.0,100.0,79.0,1.0,2026-04-06T13:47:17.770980
15,465.991848,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.325,0.8110416666666667,57.0,100.0,79.0,1.0,2026-04-06T13:47:18.237259
16,471.446326,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.3655,0.9280458333333333,57.0,100.0,77.0,1.0,2026-04-06T13:47:18.712687
17,468.114715,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.3655,0.9280458333333333,57.0,100.0,77.0,1.0,2026-04-06T13:47:19.181033
18,471.371219,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.129,0.8260750000000001,58.0,99.0,87.0,1.0,2026-04-06T13:47:19.655052
19,469.692651,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.129,0.8260750000000001,58.0,99.0,87.0,1.0,2026-04-06T13:47:20.124963
20,471.202436,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.378,0.9198166666666667,58.0,100.0,79.0,1.0,2026-04-06T13:47:20.599009
21,469.614199,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.378,0.9198166666666667,58.0,100.0,79.0,1.0,2026-04-06T13:47:21.068837
22,472.251124,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.4625,0.8205208333333334,57.0,100.0,78.0,1.1,2026-04-06T13:47:21.544063
23,469.274295,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.4625,0.8205208333333334,57.0,100.0,78.0,1.1,2026-04-06T13:47:22.013545
24,471.540172,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.115,0.9092916666666666,57.0,100.0,76.0,1.1,2026-04-06T13:47:22.490092
25,467.571966,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.115,0.9092916666666666,57.0,100.0,76.0,1.1,2026-04-06T13:47:22.957891
26,471.746275,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.146,0.8262166666666667,58.0,99.0,81.0,1.1,2026-04-06T13:47:23.432246
27,469.867934,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.146,0.8262166666666667,58.0,99.0,81.0,1.1,2026-04-06T13:47:23.902325
28,471.681374,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.536,0.8211333333333333,58.0,100.0,79.0,1.1,2026-04-06T13:47:24.376775
29,469.585089,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.536,0.8211333333333333,58.0,100.0,79.0,1.1,2026-04-06T13:47:24.846616
30,471.637483,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.6215,0.9218458333333334,59.0,100.0,78.0,1.1,2026-04-06T13:47:25.320955
31,469.921215,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.6215,0.9218458333333334,59.0,100.0,78.0,1.1,2026-04-06T13:47:25.791088
32,471.918778,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.563,0.813025,59.0,99.0,89.0,1.1,2026-04-06T13:47:26.268182
33,467.155989,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.563,0.813025,59.0,99.0,89.0,1.1,2026-04-06T13:47:26.735622
34,471.577683,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.6575,0.9304791666666666,59.0,100.0,79.0,1.1,2026-04-06T13:47:27.210608
35,469.211533,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.6575,0.9304791666666666,59.0,100.0,79.0,1.1,2026-04-06T13:47:27.680047
36,471.943688,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.711,0.8225916666666666,59.0,100.0,79.0,1.0,2026-04-06T13:47:28.154745
37,469.779192,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.711,0.8225916666666666,59.0,100.0,79.0,1.0,2026-04-06T13:47:28.624767
38,471.662794,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.0055,0.9167125,58.0,100.0,76.0,1.0,2026-04-06T13:47:29.099145
39,470.128158,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.0055,0.9167125,58.0,100.0,76.0,1.0,2026-04-06T13:47:29.569491
40,472.174923,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.2905,0.8190875,58.0,99.0,84.0,1.0,2026-04-06T13:47:30.047137
41,467.305051,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.2905,0.8190875,58.0,99.0,84.0,1.0,2026-04-06T13:47:30.514670
42,471.802757,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.1795,0.9264958333333334,59.0,100.0,79.0,1.0,2026-04-06T13:47:30.989501
43,469.442436,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,111.1795,0.9264958333333334,59.0,100.0,79.0,1.0,2026-04-06T13:47:31.459248
44,472.123322,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.2795,0.8273291666666666,59.0,100.0,77.0,1.1,2026-04-06T13:47:31.934107
45,470.22005,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.2795,0.8273291666666666,59.0,100.0,77.0,1.1,2026-04-06T13:47:32.404540
46,472.543109,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.498,0.9124833333333333,59.0,99.0,88.0,1.1,2026-04-06T13:47:32.880088
47,469.938555,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.498,0.9124833333333333,59.0,99.0,88.0,1.1,2026-04-06T13:47:33.350242
48,472.095791,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.514,0.8376166666666667,59.0,99.0,79.0,1.1,2026-04-06T13:47:33.826299
49,468.828776,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.514,0.8376166666666667,59.0,99.0,79.0,1.1,2026-04-06T13:47:34.295345
50,10142.322721,0.0,0.0,0.0,0.0,9537.516632,3569.11376953125,19036.0,18699.89892578125,385.1815,3.209845833333334,48.0,0.0,0.0,0.7,2026-04-06T13:47:44.440727
51,361.077136,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,385.1815,3.209845833333334,48.0,0.0,0.0,0.7,2026-04-06T13:47:44.802343
52,449.588925,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,79.984,0.6665333333333333,54.0,99.0,88.0,1.0,2026-04-06T13:47:45.254737
53,468.764406,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,79.984,0.6665333333333333,54.0,99.0,88.0,1.0,2026-04-06T13:47:45.723719
54,470.861081,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,108.6015,0.9050125,56.0,100.0,79.0,1.1,2026-04-06T13:47:46.202198
55,463.931405,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,108.6015,0.9050125,56.0,100.0,79.0,1.1,2026-04-06T13:47:46.666385
56,470.81167,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.469,0.8289083333333332,55.0,100.0,79.0,1.0,2026-04-06T13:47:47.141864
57,467.21067,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.469,0.8289083333333332,55.0,100.0,79.0,1.0,2026-04-06T13:47:47.609308
58,470.653587,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.933,0.9244416666666667,56.0,100.0,77.0,1.1,2026-04-06T13:47:48.083826
59,467.996653,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.933,0.9244416666666667,56.0,100.0,77.0,1.1,2026-04-06T13:47:48.552041
60,470.885421,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.882,0.8240166666666667,56.0,99.0,81.0,1.0,2026-04-06T13:47:49.025791
61,469.128132,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.882,0.8240166666666667,56.0,99.0,81.0,1.0,2026-04-06T13:47:49.495134
62,471.132345,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.6145,0.8217875000000001,56.0,100.0,79.0,1.1,2026-04-06T13:47:49.968951
63,468.310078,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.6145,0.8217875000000001,56.0,100.0,79.0,1.1,2026-04-06T13:47:50.437474
64,471.162495,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.921,0.9243416666666667,56.0,100.0,77.0,1.1,2026-04-06T13:47:50.911454
65,468.844867,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.921,0.9243416666666667,56.0,100.0,77.0,1.1,2026-04-06T13:47:51.380534
66,471.091864,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.639,0.8136583333333334,57.0,99.0,88.0,1.1,2026-04-06T13:47:51.854812
67,468.908048,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,97.639,0.8136583333333334,57.0,99.0,88.0,1.1,2026-04-06T13:47:52.323940
68,471.091985,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.1415,0.9095125,57.0,100.0,80.0,1.1,2026-04-06T13:47:52.800258
69,466.900514,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.1415,0.9095125,57.0,100.0,80.0,1.1,2026-04-06T13:47:53.267371
70,471.135215,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.637,0.8303083333333333,56.0,100.0,78.0,1.1,2026-04-06T13:47:53.742089
71,468.43855,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.637,0.8303083333333333,56.0,100.0,78.0,1.1,2026-04-06T13:47:54.210742
72,471.4086,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.3925,0.9199375000000001,57.0,100.0,76.0,1.0,2026-04-06T13:47:54.684847
73,470.034797,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.3925,0.9199375000000001,57.0,100.0,76.0,1.0,2026-04-06T13:47:55.155095
74,470.848071,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.9695,0.8247458333333333,57.0,99.0,81.0,1.0,2026-04-06T13:47:55.628693
75,469.147012,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.9695,0.8247458333333333,57.0,99.0,81.0,1.0,2026-04-06T13:47:56.098060
76,471.691725,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.402,0.9116833333333333,58.0,100.0,79.0,1.1,2026-04-06T13:47:56.572751
77,469.347595,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.402,0.9116833333333333,58.0,100.0,79.0,1.1,2026-04-06T13:47:57.042314
78,471.302228,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.3415,0.8361791666666666,57.0,100.0,77.0,1.0,2026-04-06T13:47:57.519063
79,467.005316,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.3415,0.8361791666666666,57.0,100.0,77.0,1.0,2026-04-06T13:47:57.986287
80,471.301788,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.6695,0.8222458333333333,57.0,99.0,89.0,1.0,2026-04-06T13:47:58.460973
81,468.959909,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.6695,0.8222458333333333,57.0,99.0,89.0,1.0,2026-04-06T13:47:58.930158
82,471.485051,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.8815,0.9240125,58.0,100.0,79.0,1.0,2026-04-06T13:47:59.404318
83,469.501228,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.8815,0.9240125,58.0,100.0,79.0,1.0,2026-04-06T13:47:59.874032
84,471.667144,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.013,0.8167750000000001,58.0,100.0,79.0,1.0,2026-04-06T13:48:00.348455
85,469.612059,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.013,0.8167750000000001,58.0,100.0,79.0,1.0,2026-04-06T13:48:00.818277
86,471.511261,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.655,0.9137916666666667,58.0,100.0,77.0,1.1,2026-04-06T13:48:01.297389
87,464.622337,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.655,0.9137916666666667,58.0,100.0,77.0,1.1,2026-04-06T13:48:01.762247
88,471.710135,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.6755,0.8306291666666666,58.0,99.0,85.0,1.1,2026-04-06T13:48:02.237556
89,468.949509,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.6755,0.8306291666666666,58.0,99.0,85.0,1.1,2026-04-06T13:48:02.706717
90,472.113891,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.835,0.9236249999999999,58.0,100.0,79.0,1.1,2026-04-06T13:48:03.181620
91,469.909735,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,110.835,0.9236249999999999,58.0,100.0,79.0,1.1,2026-04-06T13:48:03.651751
92,471.43574,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.135,0.826125,58.0,100.0,78.0,1.1,2026-04-06T13:48:04.125918
93,469.530718,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,99.135,0.826125,58.0,100.0,78.0,1.1,2026-04-06T13:48:04.595669
94,471.725546,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.5265,0.9127208333333333,58.0,99.0,88.0,1.1,2026-04-06T13:48:05.070394
95,469.730162,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,109.5265,0.9127208333333333,58.0,99.0,88.0,1.1,2026-04-06T13:48:05.540342
96,471.827747,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.3995,0.8366625000000001,59.0,99.0,79.0,1.0,2026-04-06T13:48:06.016474
97,468.224227,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,100.3995,0.8366625000000001,59.0,99.0,79.0,1.0,2026-04-06T13:48:06.485005
98,471.901518,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.648,0.8220666666666667,59.0,100.0,79.0,1.1,2026-04-06T13:48:06.959565
99,470.045027,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,98.648,0.8220666666666667,59.0,100.0,79.0,1.1,2026-04-06T13:48:07.429831
100,9519.248237,0.0,0.0,0.0,0.0,8914.920365,3569.11376953125,19036.0,18699.89892578125,369.0155,3.0751291666666667,47.0,0.0,0.0,0.7,2026-04-06T13:48:16.952244
101,339.589287,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,369.0155,3.0751291666666667,47.0,0.0,0.0,0.7,2026-04-06T13:48:17.292358
102,471.036854,0.0,0.0,0.0,0.0,0.0,3569.11376953125,19036.0,18699.89892578125,88.893,0.740775,54.0,100.0,79.0,1.0,2026-04-06T13:48:17.766415
